material_id,formula,tm_element,quantum_freq_encoding,quantum_wavelength_encoding,quantum_toggle_encoding,quantum_score_normalized,quantum_coherence,electromagnetic_freq_encoding,electromagnetic_wavelength_encoding,electromagnetic_toggle_encoding,electromagnetic_score_normalized,electromagnetic_coherence,gravitational_freq_encoding,gravitational_wavelength_encoding,gravitational_toggle_encoding,gravitational_score_normalized,gravitational_coherence,biological_freq_encoding,biological_wavelength_encoding,biological_toggle_encoding,biological_score_normalized,biological_coherence,cosmological_freq_encoding,cosmological_wavelength_encoding,cosmological_toggle_encoding,cosmological_score_normalized,cosmological_coherence,nuclear_freq_encoding,nuclear_wavelength_encoding,nuclear_toggle_encoding,nuclear_score_normalized,nuclear_coherence,optical_freq_encoding,optical_wavelength_encoding,optical_toggle_encoding,optical_score_normalized,optical_coherence,primary_realm,primary_realm_score,active_offbits_count,offbit_density,toggle_pattern,toggle_sum,toggle_bias_used,total_interactions,interaction_density,ubp_energy_full,nrci_calculated,lattice_a_phi_resonance,lattice_a_pi_resonance,lattice_a_e_resonance,lattice_a_sqrt2_resonance,lattice_a_sqrt3_resonance,lattice_a_sqrt5_resonance,lattice_b_phi_resonance,lattice_b_pi_resonance,lattice_b_e_resonance,lattice_b_sqrt2_resonance,lattice_b_sqrt3_resonance,lattice_b_sqrt5_resonance,lattice_c_phi_resonance,lattice_c_pi_resonance,lattice_c_e_resonance,lattice_c_sqrt2_resonance,lattice_c_sqrt3_resonance,lattice_c_sqrt5_resonance,magnetization_phi_resonance,magnetization_pi_resonance,magnetization_e_resonance,magnetization_sqrt2_resonance,magnetization_sqrt3_resonance,magnetization_sqrt5_resonance,formation_energy_phi_resonance,formation_energy_pi_resonance,formation_energy_e_resonance,formation_energy_sqrt2_resonance,formation_energy_sqrt3_resonance,formation_energy_sqrt5_resonance,coordination_phi_resonance,coordination_pi_resonance,coordination_e_resonance,coordination_sqrt2_resonance,coordination_sqrt3_resonance,coordination_sqrt5_resonance,volume_per_atom_phi_resonance,volume_per_atom_pi_resonance,volume_per_atom_e_resonance,volume_per_atom_sqrt2_resonance,volume_per_atom_sqrt3_resonance,volume_per_atom_sqrt5_resonance,total_resonance_potential,cross_realm_coherence,toggle_coherence,interaction_coherence,system_coherence,band_gap_phi_resonance,band_gap_pi_resonance,band_gap_e_resonance,band_gap_sqrt2_resonance,band_gap_sqrt3_resonance,band_gap_sqrt5_resonance,nrci_percentile,ubp_energy_percentile,resonance_cluster,realm_dominance,realm_diversity,ubp_quality_score
mp-1026399,Mg14CrSn,Cr,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.44656733848394214,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",9,0.22652348570492042,1440,4.019106046355479,-3.866262809215118e-10,1.0,0.005837946365046528,0.49976971746281884,0.14072567873179176,3.815133679035637e-06,0.05187970337465502,0.4163411132222302,0.00583796418851849,0.4997697294558584,0.1407258834813752,3.815155364019597e-06,0.05187980895051037,0.4163409266527938,1.5404888151478116e-29,0.28752332115068857,0.010694352922769618,5.252071749611468e-47,6.079791454082633e-23,1.1593296886014688e-07,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.605036788788035e-284,3.857537923756032e-42,3.1829706591066056e-67,0.0,7.178798984917366e-239,9.661073778384795e-120,0.12465620679679154,0.9295352684018094,0.75,1.0,0.8931784228006032,,,,,,,0.602020202020202,0.06896551724137931,Med-Low,0.14583333333333334,0.8541666666666666,0.6726115431991316
mp-1026434,Mg14TiCr,Cr,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.4569548354263015,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",8,0.22652348570492042,1440,4.1125935188367135,-3.259163690412743e-10,1.0,0.005105131005251039,0.49895036936843096,0.13196948481383877,2.9736994554461736e-06,0.04743287522128105,0.4243357742492892,0.005105147209421338,0.4989503955638221,0.13196968641646903,2.97371695108239e-06,0.04743297603255382,0.42433558986489395,1.7471914707044356e-26,0.38392600366696417,0.028248501087210328,1.482496889238718e-42,1.910138617215904e-20,1.3043356097912142e-06,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,2.645689846893416e-268,5.63023173384426e-39,1.4172972925768957e-62,0.0,5.3487374364043906e-225,3.677187143712592e-112,0.12800404993247066,0.9295352684018094,0.6666666666666667,1.0,0.8654006450228254,,,,,,,0.602020202020202,0.10591133004926108,Med-Low,0.14583333333333334,0.8541666666666666,0.6644682316517654
mp-1026470,HfMg14Cr,Cr,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.45185451606621946,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",7,0.22652348570492042,1440,4.066690644595975,-2.6964431621661e-10,1.0,0.004422012520384903,0.49744627580467776,0.12311062860368177,2.279920778177145e-06,0.043073281937472285,0.43244652097332226,0.00442202688194013,0.49744631687921925,0.12311082297049002,2.2799344415008543e-06,0.04307337604210695,0.43244634290590217,7.034832750534853e-27,0.3717376191413472,0.02503726412993314,3.925373455444118e-43,9.091468718138925e-21,9.576735230467013e-07,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,4.099157157738025e-276,1.701689269952752e-40,8.256581588751303e-65,0.0,1.1186061079748538e-231,8.283939100272764e-116,0.12700434393472995,0.9295352684018094,0.5833333333333333,1.0,0.8376228672450475,,,,,,,0.602020202020202,0.14655172413793102,Med-Low,0.14583333333333334,0.8541666666666666,0.6548757370599257
mp-1026478,Mg14CrBi,Cr,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.4396813134048409,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",5,0.22652348570492042,1440,3.957131820643568,-1.704137877339997e-10,1.0,0.004310572292955484,0.49711381191246856,0.12159122273262006,2.1750694645801184e-06,0.04233972868890695,0.4338385396780153,0.004310586409121418,0.49711385580205614,0.12159141663163046,2.1750825977823264e-06,0.04233982203548031,0.43383836203444937,1.467949723760872e-29,0.2868677898842152,0.010620285615582903,4.8966191431109185e-47,5.844297867510188e-23,1.1399722664917934e-07,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,5.68506299093549e-296,2.1507372227700614e-44,1.5909875365098014e-70,0.0,1.138121778438198e-248,4.1389105689714614e-125,0.12360775898631562,0.9295352684018094,0.41666666666666663,1.0,0.7820673116894921,,,,,,,0.602020202020202,0.2561576354679803,Med-Low,0.14583333333333334,0.8541666666666666,0.6352250235586026
mp-1026489,Mg14CrSb,Cr,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.4455707048351411,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1]",10,0.22652348570492042,1440,4.01013634351627,-4.51774051857322e-10,1.0,0.004976229502926238,0.49872906310345955,0.13035366444812804,2.8360813209519387e-06,0.04662721777490268,0.4258139584639804,0.004976245121297341,0.498729091517425,0.13035386171422306,2.8360978068352047e-06,0.04662731584809152,0.4258137779585303,6.527823669535493e-29,0.3073014034160014,0.013144912693732629,4.285225901219509e-46,1.9829497160557652e-22,1.9164641375935255e-07,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,3.836791562973611e-286,1.8540224011578823e-42,1.0871201766458627e-67,0.0,2.9413550818186733e-240,1.6811825770101475e-120,0.12486016390369722,0.9295352684018094,0.8333333333333334,1.0,0.9209562005783809,,,,,,,0.602020202020202,0.04556650246305419,Med-Low,0.14583333333333334,0.8541666666666666,0.6819387881606928
mp-1026496,Mg14CrCd,Cr,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.454225919546715,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,0.22652348570492042,1440,4.088033275920435,-2.1781012244751836e-10,1.0,0.0053726341661298055,0.49933059355023207,0.13524742341036614,3.2692195354701742e-06,0.049081590717546905,0.42133950481506816,0.005372650906395496,0.4993306142129277,0.13524762548070607,3.2692384479307585e-06,0.049081692943909884,0.42133932022195136,2.4582548617032406e-27,0.35742347889230036,0.021736290499928788,8.461409992052677e-44,3.852729133157288e-21,6.690489254794543e-07,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.9041989013337487e-272,8.818630290085465e-40,9.268566763825793e-64,0.0,1.5319120900389307e-228,4.281192801702798e-114,0.12707543130156831,0.9295352684018094,0.5,1.0,0.8098450894672699,,,,,,,0.602020202020202,0.18596059113300492,Med-Low,0.14583333333333334,0.8541666666666666,0.6456401735896127
mp-1026492,Mg14CrGa,Cr,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.45800749409796954,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",7,0.22652348570492042,1440,4.122067446881726,-2.6964431621661e-10,1.0,0.0074499594832097985,0.49971655456137454,0.15789190147981122,6.018383003551105e-06,0.06099214890429737,0.4007804241124164,0.0074499811912806845,0.49971654150025024,0.15789211651701926,6.018415929097981e-06,0.0609922663187324,0.40078023033291627,3.143631560967243e-28,0.3290382308320679,0.0163904970232199,4.2222483755668664e-45,7.174331547751737e-22,3.3015339301647956e-07,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,9.976603995826387e-267,1.1384079733495773e-38,3.995722023660462e-62,0.0,1.1920825800680542e-223,1.9996384024543993e-111,0.12704851769772,0.9295352684018094,0.5833333333333333,1.0,0.8376228672450475,,,,,,,0.602020202020202,0.14655172413793102,Med-Low,0.14583333333333334,0.8541666666666666,0.6548904616475891
mp-1026497,Mg14CrW,Cr,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.47405338928213514,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",5,0.22652348570492042,1440,4.266480503539216,-1.704137877339997e-10,1.0,0.007583843439386687,0.4996310036044399,0.15921085744427216,6.223117047774255e-06,0.061713862019065785,0.3995924473111013,0.007583865663896921,0.49963098858694516,0.15921107519047664,6.223151310024507e-06,0.06171398142053951,0.3995922512865728,6.074539339235727e-25,0.4285318915578478,0.04454089144657389,2.6717167877633127e-40,3.444409060465133e-19,4.297668462351254e-06,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,4.2141217335214466e-244,2.54987649852323e-34,1.0595508485991143e-55,0.0,2.5981914094291914e-204,6.691356848928836e-101,0.13136353382102056,0.9295352684018094,0.41666666666666663,1.0,0.7820673116894921,,,,,,,0.602020202020202,0.2561576354679803,Med-Low,0.14583333333333334,0.8541666666666666,0.6378102818368375
mp-2011351,MnF3,Mn,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,240,0.8647516062228436,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3,0.22652348570492042,2160,7.782764456005593,-1.3340204321052157e-10,1.0,2.5458291359297707e-12,0.26244058306930884,0.48521152373408777,1.9980758228653073e-21,4.737726629272864e-09,0.02459479219097797,2.5452861212609576e-12,0.2624451227121327,0.48520943020144913,1.997420535017522e-21,4.736930907730934e-09,0.02459350013425701,0.4318035913884765,0.013315588028921964,0.1492676795300904,0.3567623580613367,0.2539037893634441,0.48258171576292014,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.608460415690136e-42,0.038038976815982506,8.014921564541761e-05,1.0822211592881793e-65,1.2216314810388923e-33,2.094053619043606e-12,0.14942003738045173,0.9295352684018094,0.25,1.0,0.7265117561339366,,,,,,,0.602020202020202,0.3694581280788177,Medium,0.14583333333333334,0.8541666666666666,0.6253105978381295
mp-2562,MnS,Mn,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,40,0.465893293089246,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3,0.22652348570492042,360,4.1930396378032135,-2.223367386842027e-11,1.0,0.08945677411889659,0.035431730587280386,0.012111530131707916,0.3964314619813269,0.18425712082589574,0.2552771468591598,0.08945701744405204,0.03543152312714539,0.01211157338143551,0.39643191507101583,0.18425658593025038,0.25527761791842235,0.004542258218409051,0.49777485051610515,0.12472531683576349,2.3956821009766087e-06,0.04385739738844097,0.43096731651671516,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,2.7482084883085083e-255,1.8409892534645154e-36,7.2165958312324e-59,0.0,7.185763970964283e-214,4.263419908301609e-106,0.14200512814189337,0.9295352684018094,0.25,1.0,0.7265117561339366,,,,,,,0.602020202020202,0.9137931034482759,Medium,0.14583333333333334,0.8541666666666666,0.6228389614252766
mp-999540,MnSe,Mn,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,40,0.3851623454813999,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",9,0.22652348570492042,360,3.4664611093325988,-9.665657023037795e-11,1.0,0.20049370518342496,0.003509282198771937,0.037298525805594694,0.4972241842634497,0.07897433025321887,0.41428640177086185,0.20059227925606654,0.0035026585124754003,0.03732612594362119,0.49724597008313426,0.07902588321483493,0.4143866615465772,0.00015590018439176547,0.3543473502393635,0.12695571221435542,6.036409830303783e-09,0.004152374645203713,0.49486431079103005,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,0.0,6.835159183188685e-68,1.398116197954224e-104,0.0,0.0,6.218522376042821e-180,0.1552231324621821,0.9295352684018094,0.75,1.0,0.8931784228006032,,,,,,,0.602020202020202,0.4876847290640394,Medium,0.14583333333333334,0.8541666666666666,0.6828005184209284
mp-1016282,Mg7Mn,Mn,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,80,0.4956965241149954,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",7,0.22652348570492042,720,4.461268717034958,-1.34822158108305e-10,1.0,0.013170323027467533,0.490966837098852,0.2046660790737223,1.7749052957041393e-05,0.08847940396829052,0.3594527951471572,0.013170323027467533,0.490966837098852,0.2046660790737223,1.7749052957041393e-05,0.08847940396829052,0.3594527951471572,0.4971472261220504,0.04526741410250121,0.31058352251149796,0.14725302914929694,0.42783378371348785,0.3122955959401691,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,2.5907477111170073e-217,2.8464235467637184e-29,3.3987961506814017e-48,3.3538553450668006e-307,1.931314186431254e-181,1.6001963772205016e-88,0.17554130859995248,0.9295352684018094,0.5833333333333333,1.0,0.8376228672450475,,,,,,,0.602020202020202,0.3448275862068966,Medium,0.14583333333333334,0.8541666666666666,0.6710547252816667
mp-1023507,Mg15Mn,Mn,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,160,0.4527279107175677,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",7,0.22652348570492042,1440,4.074551196458109,-2.6964431621661e-10,1.0,0.004692877599550962,0.4981451949828649,0.12671308234263595,2.544523477473092e-06,0.04482912481153372,0.4291466892027022,0.004692877599550962,0.4981451949828649,0.12671308234263595,2.544523477473092e-06,0.04482912481153372,0.4291466892027022,5.549804881567009e-27,0.3685279828854696,0.02425587117123748,2.7767496212364968e-43,7.49146966131373e-21,8.833956716279612e-07,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,9.345504462409234e-275,3.1309158975077897e-40,2.0225155154520872e-64,0.0,1.6225707764237685e-230,3.5714879872928564e-115,0.12707320253668622,0.9295352684018094,0.5833333333333333,1.0,0.8376228672450475,,,,,,,0.602020202020202,0.14655172413793102,Med-Low,0.14583333333333334,0.8541666666666666,0.6548986899272445
mp-1185402,LiMn,Mn,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,20,0.7636064007769553,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",10,0.22652348570492042,180,6.872457606992597,-5.647175648216525e-11,1.0,0.05207027676049656,0.16755279526257522,0.8213938229748982,0.3056022801100586,0.01511917878681863,0.3784980754476818,0.052103100535829415,0.16764947830890914,0.8215755439923687,0.3057050812230815,0.015130252309188718,0.37827186689728637,0.45997916225085045,0.017470017447466943,0.17829283310193647,0.3111848976000009,0.29118207407194496,0.4595537492136512,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.259899543181953e-63,0.0002538531623646572,5.3400144530722595e-09,1.4006551809298636e-95,3.2424725966751356e-51,1.0246656597506792e-20,0.21369802188400336,0.9295352684018094,0.8333333333333334,1.0,0.9209562005783809,,,,,,,0.602020202020202,0.7056650246305419,Med-High,0.14583333333333334,0.8541666666666666,0.7115514074874615
mp-1185627,Mg149Mn,Mn,14.660865478003869,655.0,0.22652348570492042,0.14583333333333334,0.10144496565184252,0.49714992058195684,635.0,3.141592653589793,0.14583333333333334,0.14583333333329834,2.0,1000.0,0.1,0.14583333333333334,0.07104820260518836,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.14583333333333334,0.14583333333333334,20.091877899629413,600.0,0.5,0.14583333333333334,0.039315481407177756,14.698970004336019,600.0,0.3,0.14583333333333334,-0.07484075342726651,quantum,0.14583333333333334,1500,0.4393317928994827,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,0.22652348570492042,13500,3.9539861360953448,-5.142369180645106e-10,1.0,3.3791430451940483e-113,3.102301628284997e-11,1.5116472908854054e-20,1.3776656550587104e-164,6.114134565435565e-93,1.1177794590612319e-41,3.378263404977371e-113,3.102176145375325e-11,1.5115495715384652e-20,1.3771702128057582e-164,6.112788648775596e-93,1.1176526985246035e-41,7.270713591844697e-108,2.0562489805641093e-10,3.138567406209545e-19,3.24668632360393e-157,1.968260949559763e-88,2.3208571156330675e-39,,,,,,,,,,,,,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.4381244845707705e-296,1.639372510422323e-44,1.069467890250951e-70,0.0,3.509204199361e-249,2.1712140251264867e-125,0.040411743733011575,0.9295352684018094,0.16666666666666663,1.0,0.6987339783561587,,,,,,,0.602020202020202,0.029556650246305417,Low,0.14583333333333334,0.8541666666666666,0.57971524069639
